FID,ET_ID,Lat,Lon
256,0,18.480000000000000,-92.406700000000001
257,0,18.479700000000001,-92.406199999999998
258,0,18.479399999999998,-92.405699999999996
259,0,18.479099999999999,-92.405100000000004
260,0,18.478899999999999,-92.404600000000002
261,0,18.478600000000000,-92.403999999999996
262,0,18.478400000000001,-92.403400000000005
263,0,18.478200000000001,-92.402799999999999
264,0,18.478100000000001,-92.402199999999993
265,0,18.477900000000002,-92.401600000000002
266,0,18.477799999999998,-92.400899999999993
267,0,18.477699999999999,-92.400300000000001
268,0,18.477599999999999,-92.399699999999996
269,0,18.477499999999999,-92.399100000000004
270,0,18.477499999999999,-92.398499999999999
271,0,18.477599999999999,-92.397199999999998
272,0,18.477699999999999,-92.396600000000007
273,0,18.477799999999998,-92.396000000000001
274,0,18.477900000000002,-92.394800000000004
275,0,18.477900000000002,-92.393600000000006
276,0,18.478000000000002,-92.393000000000001
277,0,18.478000000000002,-92.392399999999995
278,0,18.478000000000002,-92.391800000000003
279,0,18.478000000000002,-92.391199999999998
280,0,18.478000000000002,-92.390600000000006
281,0,18.477900000000002,-92.390000000000001
282,0,18.477900000000002,-92.389300000000006
283,0,18.477799999999998,-92.388700000000000
284,0,18.477699999999999,-92.388099999999994
285,0,18.477599999999999,-92.387500000000003
286,0,18.477399999999999,-92.386899999999997
287,0,18.477200000000000,-92.386300000000006
288,0,18.477000000000000,-92.385700000000000
289,0,18.476800000000001,-92.385199999999998
290,0,18.476500000000001,-92.384600000000006
291,0,18.476099999999999,-92.384100000000004
292,0,18.475700000000000,-92.383600000000001
293,0,18.475300000000001,-92.383200000000002
294,0,18.473600000000001,-92.381399999999999
295,0,18.473099999999999,-92.381000000000000
296,0,18.471399999999999,-92.379199999999997
297,0,18.471000000000000,-92.378799999999998
298,0,18.470600000000001,-92.378299999999996
299,0,18.470199999999998,-92.377899999999997
300,0,18.469799999999999,-92.377499999999998
301,0,18.469400000000000,-92.376999999999995
302,0,18.469100000000001,-92.376599999999996
303,0,18.468699999999998,-92.376099999999994
304,0,18.468299999999999,-92.375600000000006
305,0,18.468000000000000,-92.375100000000003
306,0,18.467700000000001,-92.374600000000001
307,0,18.467500000000001,-92.373999999999995
308,0,18.467199999999998,-92.373500000000007
309,0,18.466999999999999,-92.372900000000001
310,0,18.466699999999999,-92.372299999999996
311,0,18.466500000000000,-92.371700000000004
312,0,18.466300000000000,-92.371099999999998
313,0,18.466100000000001,-92.370500000000007
314,0,18.465900000000001,-92.369900000000001
315,0,18.465699999999998,-92.369299999999996
316,0,18.465399999999999,-92.368700000000004
317,0,18.465100000000000,-92.368099999999998
318,0,18.464800000000000,-92.367500000000007
319,0,18.464500000000001,-92.366900000000001
320,0,18.464200000000002,-92.366299999999995
321,0,18.463799999999999,-92.365700000000004
322,0,18.463500000000000,-92.365200000000002
323,0,18.463100000000001,-92.364699999999999
324,0,18.462700000000002,-92.364300000000000
325,0,18.462299999999999,-92.363900000000001
326,0,18.461800000000000,-92.363500000000002
327,0,18.461300000000001,-92.363000000000000
328,0,18.460799999999999,-92.362600000000000
329,0,18.460300000000000,-92.362200000000001
330,0,18.459700000000002,-92.361900000000006
331,0,18.459199999999999,-92.361500000000007
332,0,18.458600000000001,-92.361199999999997
333,0,18.457999999999998,-92.360900000000001
334,0,18.457400000000000,-92.360699999999994
335,0,18.456800000000001,-92.360500000000002
336,0,18.456199999999999,-92.360399999999998
337,0,18.455600000000000,-92.360399999999998
338,0,18.455100000000002,-92.360399999999998
339,0,18.454499999999999,-92.360500000000002
340,0,18.453900000000001,-92.360699999999994
341,0,18.453399999999998,-92.360799999999998
342,0,18.452800000000000,-92.361000000000004
343,0,18.452300000000001,-92.361099999999993
344,0,18.451699999999999,-92.361300000000000
345,0,18.450600000000001,-92.361500000000007
346,0,18.449999999999999,-92.361599999999996
347,0,18.449500000000000,-92.361699999999999
348,0,18.448799999999999,-92.361800000000002
349,0,18.448100000000000,-92.361800000000002
350,0,18.447399999999998,-92.361699999999999
351,0,18.446700000000000,-92.361599999999996
352,0,18.446100000000001,-92.361199999999997
353,0,18.445399999999999,-92.360799999999998
354,0,18.444900000000001,-92.360299999999995
355,0,18.444400000000002,-92.359899999999996
356,0,18.443999999999999,-92.359399999999994
357,0,18.443600000000000,-92.358800000000002
358,0,18.443200000000001,-92.358300000000000
359,0,18.442900000000002,-92.357699999999994
360,0,18.442599999999999,-92.357100000000003
361,0,18.442299999999999,-92.356600000000000
362,0,18.442000000000000,-92.355999999999995
363,0,18.441700000000001,-92.355400000000003
364,0,18.441400000000002,-92.354799999999997
365,0,18.441299999999998,-92.353999999999999
366,0,18.441199999999998,-92.353200000000001
367,0,18.441199999999998,-92.352599999999995
368,0,18.441199999999998,-92.352000000000004
369,0,18.441199999999998,-92.351399999999998
370,0,18.441299999999998,-92.350800000000007
371,0,18.441400000000002,-92.350099999999998
372,0,18.441500000000001,-92.349500000000006
373,0,18.441700000000001,-92.348900000000000
374,0,18.442000000000000,-92.348399999999998
375,0,18.442399999999999,-92.347899999999996
376,0,18.442900000000002,-92.347600000000000
377,0,18.443400000000000,-92.347200000000001
378,0,18.443899999999999,-92.346900000000005
379,0,18.444500000000001,-92.346599999999995
380,0,18.445100000000000,-92.346299999999999
381,0,18.445699999999999,-92.346100000000007
382,0,18.446200000000001,-92.345799999999997
383,0,18.446800000000000,-92.345500000000001
384,0,18.447299999999998,-92.345200000000006
385,0,18.447900000000001,-92.344800000000006
386,0,18.448399999999999,-92.344499999999996
387,0,18.449000000000002,-92.344099999999997
388,0,18.449500000000000,-92.343800000000002
389,0,18.449999999999999,-92.343400000000003
390,0,18.450500000000002,-92.343000000000004
391,0,18.451000000000001,-92.342699999999994
392,0,18.451499999999999,-92.342299999999994
393,0,18.452000000000002,-92.341899999999995
394,0,18.452500000000001,-92.341600000000000
395,0,18.452999999999999,-92.341200000000001
396,0,18.453499999999998,-92.340800000000002
397,0,18.454000000000001,-92.340400000000002
398,0,18.454499999999999,-92.340000000000003
399,0,18.454899999999999,-92.339600000000004
400,0,18.455400000000001,-92.339100000000002
401,0,18.455800000000000,-92.338700000000003
402,0,18.456299999999999,-92.338200000000001
403,0,18.456700000000001,-92.337599999999995
404,0,18.457000000000001,-92.337000000000003
405,0,18.457300000000000,-92.336500000000001
406,0,18.457599999999999,-92.335800000000006
407,0,18.457899999999999,-92.335300000000004
408,0,18.458200000000001,-92.334699999999998
409,0,18.458400000000001,-92.334100000000007
410,0,18.458700000000000,-92.333500000000001
411,0,18.458900000000000,-92.332899999999995
412,0,18.459099999999999,-92.332300000000004
413,0,18.459299999999999,-92.331699999999998
414,0,18.459499999999998,-92.331000000000003
415,0,18.459700000000002,-92.330399999999997
416,0,18.459700000000002,-92.329800000000006
417,0,18.459800000000001,-92.329099999999997
418,0,18.459700000000002,-92.328500000000005
419,0,18.459599999999998,-92.327900000000000
420,0,18.459399999999999,-92.327299999999994
421,0,18.459199999999999,-92.326700000000002
422,0,18.458900000000000,-92.326099999999997
423,0,18.458600000000001,-92.325500000000005
424,0,18.458300000000001,-92.325000000000003
425,0,18.457899999999999,-92.324500000000000
426,0,18.457500000000000,-92.323999999999998
427,0,18.457100000000001,-92.323599999999999
428,0,18.456700000000001,-92.323200000000000
429,0,18.456199999999999,-92.322800000000001
430,0,18.455700000000000,-92.322599999999994
431,0,18.455100000000002,-92.322400000000002
432,0,18.454599999999999,-92.322199999999995
433,0,18.453900000000001,-92.322100000000006
434,0,18.453299999999999,-92.322000000000003
435,0,18.452600000000000,-92.321899999999999
436,0,18.452000000000002,-92.321700000000007
437,0,18.451300000000000,-92.321500000000000
438,0,18.450600000000001,-92.321200000000005
439,0,18.449999999999999,-92.320899999999995
440,0,18.441500000000001,-92.315799999999996
441,0,18.440500000000000,-92.315200000000004
442,0,18.440000000000001,-92.314800000000005
443,0,18.439599999999999,-92.314499999999995
444,0,18.439100000000000,-92.314200000000000
445,0,18.438600000000001,-92.313800000000001
446,0,18.438199999999998,-92.313500000000005
447,0,18.437700000000000,-92.313199999999995
448,0,18.436800000000002,-92.312500000000000
449,0,18.436299999999999,-92.312200000000004
450,0,18.435900000000000,-92.311800000000005
451,0,18.435400000000001,-92.311499999999995
452,0,18.434899999999999,-92.311099999999996
453,0,18.434400000000000,-92.310800000000000
454,0,18.434000000000001,-92.310400000000001
455,0,18.433599999999998,-92.309899999999999
456,0,18.433199999999999,-92.309500000000000
457,0,18.432800000000000,-92.308999999999997
458,0,18.432500000000001,-92.308499999999995
459,0,18.432099999999998,-92.307800000000000
460,0,18.431899999999999,-92.307100000000005
461,0,18.431600000000000,-92.305899999999994
462,0,18.431400000000000,-92.305300000000003
463,0,18.431300000000000,-92.304800000000000
464,0,18.431100000000001,-92.304199999999994
465,0,18.430900000000001,-92.303600000000003
466,0,18.430700000000002,-92.303100000000001
467,0,18.430499999999999,-92.302499999999995
468,0,18.430299999999999,-92.302000000000007
469,0,18.429900000000000,-92.301299999999998
470,0,18.429500000000001,-92.300700000000006
471,0,18.429099999999998,-92.300100000000000
472,0,18.428699999999999,-92.299599999999998
473,0,18.428200000000000,-92.299099999999996
474,0,18.427800000000001,-92.298699999999997
475,0,18.427299999999999,-92.298299999999998
476,0,18.426800000000000,-92.297899999999998
477,0,18.426200000000001,-92.297600000000003
478,0,18.425699999999999,-92.297300000000007
479,0,18.424700000000001,-92.296700000000001
480,0,18.424099999999999,-92.296400000000006
481,0,18.423100000000002,-92.295800000000000
482,0,18.422599999999999,-92.295500000000004
483,0,18.421500000000002,-92.294899999999998
484,0,18.420999999999999,-92.294600000000003
485,0,18.420500000000001,-92.294300000000007
486,0,18.420000000000002,-92.293999999999997
487,0,18.419499999999999,-92.293700000000001
488,0,18.419000000000000,-92.293400000000005
489,0,18.418500000000002,-92.293099999999995
490,0,18.418099999999999,-92.292800000000000
491,0,18.417100000000001,-92.292199999999994
492,0,18.416599999999999,-92.291899999999998
493,0,18.416100000000000,-92.291600000000003
494,0,18.414999999999999,-92.290899999999993
495,0,18.414500000000000,-92.290599999999998
496,0,18.412800000000001,-92.289800000000000
497,0,18.411700000000000,-92.289199999999994
498,0,18.411100000000001,-92.288899999999998
499,0,18.408300000000001,-92.287700000000001
500,0,18.407800000000002,-92.287499999999994
501,0,18.407200000000000,-92.287400000000005
502,0,18.406700000000001,-92.287199999999999
503,0,18.406099999999999,-92.287099999999995
504,0,18.405000000000001,-92.286799999999999
505,0,18.404499999999999,-92.286600000000007
506,0,18.403900000000000,-92.286400000000000
507,0,18.403400000000001,-92.286199999999994
508,0,18.402899999999999,-92.286000000000001
509,0,18.402300000000000,-92.285799999999995
510,0,18.401800000000001,-92.285600000000002
511,0,18.401299999999999,-92.285399999999996
512,0,18.400700000000001,-92.285100000000000
513,0,18.400200000000002,-92.284800000000004
514,0,18.399600000000000,-92.284499999999994
515,0,18.399100000000001,-92.284099999999995
516,0,18.398599999999998,-92.283699999999996
517,0,18.398099999999999,-92.283299999999997
518,0,18.397600000000001,-92.282899999999998
519,0,18.397200000000002,-92.282499999999999
520,0,18.396799999999999,-92.281999999999996
521,0,18.396400000000000,-92.281599999999997
522,0,18.396100000000001,-92.281099999999995
523,0,18.395800000000001,-92.280500000000004
524,0,18.395499999999998,-92.279899999999998
525,0,18.395299999999999,-92.279300000000006
526,0,18.395099999999999,-92.278700000000001
527,0,18.394900000000000,-92.278000000000006
528,0,18.394700000000000,-92.277500000000003
529,0,18.394500000000001,-92.276899999999998
530,0,18.394200000000001,-92.276300000000006
531,0,18.393999999999998,-92.275700000000001
532,0,18.393899999999999,-92.275199999999998
533,0,18.393799999999999,-92.274600000000007
534,0,18.393699999999999,-92.274000000000001
535,0,18.393699999999999,-92.273300000000006
536,0,18.393799999999999,-92.272700000000000
537,0,18.393799999999999,-92.271400000000000
538,0,18.393799999999999,-92.270799999999994
539,0,18.393899999999999,-92.268900000000002
540,0,18.393699999999999,-92.268299999999996
541,0,18.393300000000000,-92.267799999999994
542,0,18.392700000000001,-92.267399999999995
543,0,18.392199999999999,-92.267200000000003
544,0,18.391600000000000,-92.266999999999996
545,0,18.391100000000002,-92.266900000000007
546,0,18.390499999999999,-92.266999999999996
547,0,18.389700000000001,-92.266999999999996
548,0,18.388800000000000,-92.267099999999999
549,0,18.388200000000001,-92.267200000000003
550,0,18.387499999999999,-92.267300000000006
551,0,18.386800000000001,-92.267399999999995
552,0,18.386199999999999,-92.267700000000005
553,0,18.385600000000000,-92.268100000000004
554,0,18.385100000000001,-92.268600000000006
555,0,18.384699999999999,-92.269099999999995
556,0,18.384200000000000,-92.269599999999997
557,0,18.383900000000001,-92.270200000000003
558,0,18.383900000000001,-92.270799999999994
559,0,18.384599999999999,-92.271100000000004
560,0,18.385200000000001,-92.271500000000003
561,0,18.387100000000000,-92.272300000000001
562,0,18.387599999999999,-92.272599999999997
563,0,18.388100000000001,-92.272900000000007
564,0,18.388500000000001,-92.273300000000006
565,0,18.388900000000000,-92.273700000000005
566,0,18.389299999999999,-92.274199999999993
567,0,18.389500000000002,-92.274799999999999
568,0,18.389700000000001,-92.275400000000005
569,0,18.389800000000001,-92.275999999999996
570,0,18.389900000000001,-92.276600000000002
571,0,18.390000000000001,-92.277199999999993
572,0,18.390000000000001,-92.277799999999999
573,0,18.390000000000001,-92.278400000000005
574,0,18.390000000000001,-92.279100000000000
575,0,18.389900000000001,-92.279700000000005
576,0,18.389800000000001,-92.280299999999997
577,0,18.389600000000002,-92.280900000000003
578,0,18.389399999999998,-92.281499999999994
579,0,18.389199999999999,-92.281999999999996
580,0,18.388900000000000,-92.282499999999999
581,0,18.388500000000001,-92.283000000000001
582,0,18.388100000000001,-92.283400000000000
583,0,18.387599999999999,-92.283799999999999
584,0,18.387200000000000,-92.284199999999998
585,0,18.386700000000001,-92.284499999999994
586,0,18.386099999999999,-92.284700000000001
587,0,18.385600000000000,-92.284899999999993
588,0,18.385000000000002,-92.284999999999997
589,0,18.384399999999999,-92.285100000000000
590,0,18.383800000000001,-92.285100000000000
591,0,18.383099999999999,-92.284999999999997
592,0,18.382500000000000,-92.284899999999993
593,0,18.381900000000002,-92.284700000000001
594,0,18.381300000000000,-92.284499999999994
595,0,18.368300000000001,-92.279200000000003
596,0,18.367599999999999,-92.278899999999993
597,0,18.366900000000001,-92.278499999999994
598,0,18.366199999999999,-92.278199999999998
599,0,18.365600000000001,-92.277799999999999
600,0,18.364999999999998,-92.277400000000000
601,0,18.364599999999999,-92.276899999999998
602,0,18.364200000000000,-92.276399999999995
603,0,18.363900000000001,-92.275899999999993
604,0,18.363299999999999,-92.274699999999996
605,0,18.363000000000000,-92.274199999999993
606,0,18.362800000000000,-92.273600000000002
607,0,18.362500000000001,-92.272999999999996
608,0,18.362200000000001,-92.272599999999997
609,0,18.361599999999999,-92.272499999999994
610,0,18.361000000000001,-92.272700000000000
611,0,18.360399999999998,-92.273200000000003
612,0,18.359999999999999,-92.273899999999998
613,0,18.359800000000000,-92.274600000000007
614,0,18.359600000000000,-92.275199999999998
615,0,18.359500000000001,-92.275800000000004
616,0,18.358899999999998,-92.277799999999999
617,0,18.358799999999999,-92.278400000000005
618,0,18.358499999999999,-92.279600000000002
619,0,18.358300000000000,-92.280299999999997
620,0,18.358200000000000,-92.280900000000003
621,0,18.358000000000001,-92.281499999999994
622,0,18.357800000000001,-92.282200000000003
623,0,18.357399999999998,-92.282799999999995
624,0,18.356999999999999,-92.283299999999997
625,0,18.356600000000000,-92.283900000000003
626,0,18.356100000000001,-92.284400000000005
627,0,18.355499999999999,-92.284800000000004
628,0,18.354900000000001,-92.285100000000000
629,0,18.354299999999999,-92.285399999999996
630,0,18.353700000000000,-92.285600000000002
631,0,18.353000000000002,-92.285799999999995
632,0,18.352399999999999,-92.285899999999998
633,0,18.351800000000001,-92.286100000000005
634,0,18.351099999999999,-92.286299999999997
635,0,18.349900000000002,-92.286600000000007
636,0,18.349299999999999,-92.286699999999996
637,0,18.348700000000001,-92.286799999999999
638,0,18.348099999999999,-92.286900000000003
639,0,18.347300000000001,-92.286799999999999
640,0,18.346499999999999,-92.286400000000000
641,0,18.346000000000000,-92.286100000000005
642,0,18.345099999999999,-92.285300000000007
643,0,18.344600000000000,-92.284999999999997
644,0,18.344200000000001,-92.284700000000001
645,0,18.343200000000000,-92.283900000000003
646,0,18.342800000000000,-92.283600000000007
647,0,18.342300000000002,-92.283199999999994
648,0,18.341899999999999,-92.282899999999998
649,0,18.341400000000000,-92.282499999999999
650,0,18.340499999999999,-92.281800000000004
651,0,18.340100000000000,-92.281400000000005
652,0,18.339600000000001,-92.281000000000006
653,0,18.339200000000002,-92.280600000000007
654,0,18.338699999999999,-92.280299999999997
655,0,18.338300000000000,-92.279899999999998
656,0,18.337800000000001,-92.279399999999995
657,0,18.337299999999999,-92.278899999999993
658,0,18.336900000000000,-92.278400000000005
659,0,18.336600000000001,-92.277900000000002
660,0,18.336300000000001,-92.277400000000000
661,0,18.335999999999999,-92.276899999999998
662,0,18.335699999999999,-92.276300000000006
