"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1994-04-30",-0.371810211139645,-0.21048153178544,0.320924563022454,0.104139837434901,-0.000925666799329282,0.0514626084388055,0.0514626084388055,0.104139837434901,0.4356055639394,0.377556452120188,0.320924563022454,0.320924563022454,0.833975711843606,0.557123763011063,0.377556452120188,0.557123763011063,0.557123763011063,0.495351435522828,0.833975711843606,0.495351435522828,0.557123763011063,0.557123763011063,0.265468516789105,0.557123763011063,0.557123763011063,0.265468516789105,0.557123763011063
"1994-05-31",-0.21048153178544,-0.157804302789345,0.377556452120188,0.157257547072655,0.265468516789105,0.104139837434901,0.157257547072655,0.157257547072655,0.4356055639394,0.377556452120188,0.377556452120188,0.320924563022454,0.759046954324643,0.495351435522828,0.377556452120188,0.495351435522828,0.495351435522828,0.495351435522828,0.557123763011063,0.495351435522828,0.495351435522828,0.557123763011063,0.4356055639394,0.557123763011063,0.495351435522828,0.265468516789105,0.495351435522828
"1994-06-30",0.0514626084388055,-0.10541602755121,0.377556452120188,0.265468516789105,0.265468516789105,0.157257547072655,0.320924563022454,0.265468516789105,0.4356055639394,0.621318903020812,0.621318903020812,0.557123763011063,0.833975711843606,0.4356055639394,0.4356055639394,0.759046954324643,0.759046954324643,0.833975711843606,0.621318903020812,0.4356055639394,0.759046954324643,0.759046954324643,0.377556452120188,0.688423196686247,0.759046954324643,0.265468516789105,0.557123763011063
"1994-07-31",-0.601693129873368,-0.865388648675183,-0.371810211139645,-0.541947258289939,-0.483898146470727,-0.601693129873368,-0.601693129873368,-0.541947258289939,-0.263599241423194,-0.371810211139645,-0.427266257372993,-0.427266257372993,-0.21048153178544,-0.371810211139645,-0.371810211139645,-0.317317824001193,-0.371810211139645,-0.263599241423194,-0.317317824001193,-0.371810211139645,-0.317317824001193,-0.371810211139645,-0.427266257372993,-0.157804302789345,-0.317317824001193,-0.427266257372993,-0.317317824001193
"1994-08-31",-1.02059241327697,-1.43616497427591,-0.940317406194146,-1.10764329894532,-1.31133240823837,-1.43616497427591,-1.10764329894532,-1.10764329894532,-0.794764891036786,-1.20352022755128,-1.02059241327697,-0.865388648675183,-0.727660597371351,-0.541947258289939,-0.940317406194146,-0.865388648675183,-0.794764891036786,-0.727660597371351,-0.727660597371351,-0.940317406194146,-0.794764891036786,-0.794764891036786,-0.727660597371351,-0.663465457361603,-0.663465457361603,-0.727660597371351,-0.663465457361603
"1994-09-30",-0.940317406194146,-1.43616497427591,-1.02059241327697,-1.10764329894532,-1.20352022755128,-1.31133240823837,-1.20352022755128,-0.940317406194146,-1.10764329894532,-0.940317406194146,-0.865388648675183,-0.865388648675183,-0.865388648675183,-1.10764329894532,-0.794764891036786,-0.727660597371351,-0.541947258289939,-0.865388648675183,-1.02059241327697,-0.727660597371351,-0.427266257372993,-0.483898146470727,-0.727660597371351,-0.483898146470727,-0.601693129873368,-0.727660597371351,-0.663465457361603
"1994-10-31",-0.940317406194146,-1.20352022755128,-1.31133240823837,-1.43616497427591,-1.43616497427591,-1.20352022755128,-0.940317406194146,-0.865388648675183,-1.02059241327697,-0.794764891036786,-0.727660597371351,-0.483898146470727,-0.727660597371351,-0.794764891036786,-0.727660597371351,-0.541947258289939,-0.317317824001193,-0.541947258289939,-0.727660597371351,-0.427266257372993,-0.263599241423194,-0.263599241423194,-0.601693129873368,-0.263599241423194,-0.427266257372993,-0.727660597371351,-0.601693129873368
"1994-11-30",-0.940317406194146,-1.10764329894532,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.10764329894532,-0.940317406194146,-1.10764329894532,-0.940317406194146,-0.727660597371351,-0.727660597371351,-0.541947258289939,-0.541947258289939,-0.794764891036786,-0.727660597371351,-0.483898146470727,-0.371810211139645,-0.663465457361603,-0.794764891036786,-0.483898146470727,-0.317317824001193,-0.371810211139645,-0.541947258289939,-0.317317824001193,-0.541947258289939,-0.727660597371351,-0.601693129873368
"1994-12-31",-0.317317824001193,-1.02059241327697,-0.663465457361603,-0.794764891036786,-0.940317406194146,-0.940317406194146,-0.794764891036786,-0.727660597371351,-0.371810211139645,-0.483898146470727,-0.427266257372993,-0.21048153178544,-0.371810211139645,-0.483898146470727,-0.371810211139645,-0.317317824001193,-0.263599241423194,-0.263599241423194,-0.263599241423194,-0.21048153178544,-0.21048153178544,-0.21048153178544,-0.263599241423194,-0.157804302789345,-0.263599241423194,-0.483898146470727,-0.21048153178544
"1995-01-31",-0.317317824001193,-1.10764329894532,-0.727660597371351,-0.940317406194146,-1.02059241327697,-1.10764329894532,-0.794764891036786,-0.727660597371351,-0.483898146470727,-0.541947258289939,-0.601693129873368,-0.427266257372993,-0.483898146470727,-0.601693129873368,-0.541947258289939,-0.427266257372993,-0.317317824001193,-0.427266257372993,-0.483898146470727,-0.483898146470727,-0.263599241423194,-0.317317824001193,-0.427266257372993,-0.263599241423194,-0.541947258289939,-0.483898146470727,-0.483898146470727
"1995-02-28",-0.427266257372993,-1.02059241327697,-0.727660597371351,-0.794764891036786,-1.02059241327697,-1.02059241327697,-0.794764891036786,-0.727660597371351,-0.427266257372993,-0.541947258289939,-0.601693129873368,-0.317317824001193,-0.427266257372993,-0.541947258289939,-0.601693129873368,-0.541947258289939,-0.263599241423194,-0.317317824001193,-0.541947258289939,-0.541947258289939,-0.10541602755121,-0.317317824001193,-0.483898146470727,-0.263599241423194,-0.483898146470727,-0.483898146470727,-0.427266257372993
"1995-03-31",-0.541947258289939,-1.20352022755128,-0.865388648675183,-0.865388648675183,-1.20352022755128,-1.31133240823837,-1.10764329894532,-0.940317406194146,-0.601693129873368,-0.727660597371351,-0.727660597371351,-0.601693129873368,-0.601693129873368,-0.601693129873368,-0.601693129873368,-0.663465457361603,-0.483898146470727,-0.663465457361603,-0.601693129873368,-0.601693129873368,-0.483898146470727,-0.541947258289939,-0.663465457361603,-0.483898146470727,-0.663465457361603,-0.541947258289939,-0.601693129873368
"1995-04-30",-0.541947258289939,-1.20352022755128,-0.865388648675183,-0.865388648675183,-1.20352022755128,-1.20352022755128,-1.10764329894532,-0.940317406194146,-0.663465457361603,-0.727660597371351,-0.794764891036786,-0.601693129873368,-0.601693129873368,-0.601693129873368,-0.663465457361603,-0.727660597371351,-0.541947258289939,-0.727660597371351,-0.663465457361603,-0.663465457361603,-0.541947258289939,-0.601693129873368,-0.663465457361603,-0.541947258289939,-0.663465457361603,-0.663465457361603,-0.601693129873368
"1995-05-31",-0.601693129873368,-1.31133240823837,-1.02059241327697,-1.20352022755128,-1.43616497427591,-1.31133240823837,-1.20352022755128,-1.02059241327697,-0.727660597371351,-1.02059241327697,-0.865388648675183,-0.483898146470727,-0.794764891036786,-0.663465457361603,-0.727660597371351,-0.794764891036786,-0.427266257372993,-0.727660597371351,-0.794764891036786,-0.727660597371351,-0.371810211139645,-0.483898146470727,-0.663465457361603,-0.371810211139645,-0.727660597371351,-0.601693129873368,-0.601693129873368
"1995-06-30",-0.263599241423194,-0.483898146470727,-0.483898146470727,-0.483898146470727,-0.541947258289939,-0.427266257372993,-0.541947258289939,-0.727660597371351,-0.157804302789345,-0.371810211139645,-0.427266257372993,-0.21048153178544,-0.727660597371351,-0.727660597371351,-0.317317824001193,-0.263599241423194,-0.21048153178544,-0.317317824001193,-0.794764891036786,-0.21048153178544,-0.10541602755121,-0.263599241423194,-0.263599241423194,-0.263599241423194,-0.371810211139645,-0.317317824001193,-0.317317824001193
"1995-07-31",-0.317317824001193,-0.263599241423194,-0.663465457361603,-0.601693129873368,-0.727660597371351,-0.427266257372993,-0.0531708471752698,-0.0531708471752698,-0.317317824001193,-0.427266257372993,-0.371810211139645,-0.263599241423194,-0.0531708471752698,-0.10541602755121,-0.317317824001193,-0.541947258289939,-0.427266257372993,-0.0531708471752698,-0.157804302789345,-0.263599241423194,-0.263599241423194,-0.427266257372993,-0.263599241423194,-0.371810211139645,-0.0531708471752698,-0.483898146470727,-0.000925666799329282
