"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18"
"1969-07-31",0.0514626084388055,-0.21048153178544,-0.000925666799329282,0.210976129650654,-0.000925666799329282,0.104139837434901,-0.0531708471752698,0.104139837434901,-0.0531708471752698,0.0514626084388055,-0.000925666799329282,-0.000925666799329282,-0.427266257372993,-0.21048153178544,-0.541947258289939,-0.427266257372993,-0.371810211139645,-0.601693129873368
"1969-08-31",-0.317317824001193,-0.601693129873368,-0.727660597371351,-0.427266257372993,-0.727660597371351,-0.663465457361603,-0.865388648675183,-0.727660597371351,-1.20352022755128,-1.02059241327697,-1.31133240823837,-1.02059241327697,-1.10764329894532,-1.31133240823837,-1.10764329894532,-1.10764329894532,-1.10764329894532,-1.20352022755128
"1969-09-30",-0.865388648675183,-1.31133240823837,-1.10764329894532,-0.940317406194146,-1.31133240823837,-1.10764329894532,-1.31133240823837,-1.31133240823837,-1.31133240823837,-1.58729139152782,-1.31133240823837,-1.58729139152782,-1.58729139152782,-1.58729139152782,-1.43616497427591,-1.58729139152782,-1.58729139152782,-1.58729139152782
"1969-10-31",-1.02059241327697,-1.20352022755128,-1.20352022755128,-1.02059241327697,-1.31133240823837,-1.10764329894532,-1.43616497427591,-1.20352022755128,-1.31133240823837,-1.58729139152782,-1.20352022755128,-1.78483524329751,-1.78483524329751,-1.78483524329751,-0.940317406194146,-1.43616497427591,-1.58729139152782,-1.43616497427591
"1969-11-30",-0.940317406194146,-1.20352022755128,-1.10764329894532,-1.02059241327697,-1.31133240823837,-1.02059241327697,-1.43616497427591,-1.20352022755128,-1.20352022755128,-1.43616497427591,-1.20352022755128,-1.78483524329751,-1.78483524329751,-1.78483524329751,-0.865388648675183,-1.20352022755128,-1.43616497427591,-1.31133240823837
"1969-12-31",-1.02059241327697,-1.10764329894532,-1.10764329894532,-1.10764329894532,-1.43616497427591,-1.10764329894532,-1.78483524329751,-1.20352022755128,-1.20352022755128,-1.58729139152782,-1.31133240823837,-1.78483524329751,-1.78483524329751,-1.78483524329751,-0.940317406194146,-1.31133240823837,-1.58729139152782,-1.20352022755128
"1970-01-31",-1.10764329894532,-1.10764329894532,-1.10764329894532,-1.10764329894532,-1.43616497427591,-1.10764329894532,-1.78483524329751,-1.20352022755128,-1.20352022755128,-1.43616497427591,-1.20352022755128,-1.78483524329751,-1.78483524329751,-1.78483524329751,-0.794764891036786,-1.20352022755128,-1.31133240823837,-1.20352022755128
"1970-02-28",-0.794764891036786,-1.10764329894532,-1.10764329894532,-0.865388648675183,-1.43616497427591,-0.865388648675183,-1.78483524329751,-1.02059241327697,-0.794764891036786,-1.10764329894532,-0.601693129873368,-1.78483524329751,-1.78483524329751,-1.78483524329751,-0.794764891036786,-0.794764891036786,-0.865388648675183,-1.10764329894532
"1970-03-31",-0.663465457361603,-1.10764329894532,-1.02059241327697,-0.727660597371351,-1.31133240823837,-0.727660597371351,-1.58729139152782,-0.865388648675183,-0.663465457361603,-1.10764329894532,-0.427266257372993,-1.58729139152782,-1.43616497427591,-1.43616497427591,-0.663465457361603,-0.727660597371351,-0.794764891036786,-0.865388648675183
"1970-04-30",-0.663465457361603,-1.10764329894532,-1.02059241327697,-0.794764891036786,-1.31133240823837,-0.727660597371351,-1.58729139152782,-0.727660597371351,-0.601693129873368,-0.427266257372993,-0.263599241423194,-0.371810211139645,-0.601693129873368,-1.43616497427591,-0.663465457361603,-0.727660597371351,-0.794764891036786,-0.865388648675183
"1970-05-31",-0.727660597371351,-0.940317406194146,-0.940317406194146,-0.794764891036786,-1.20352022755128,-0.794764891036786,-1.43616497427591,-0.727660597371351,-0.663465457361603,-0.10541602755121,-0.21048153178544,-0.0531708471752698,-0.21048153178544,-1.31133240823837,-0.663465457361603,-0.794764891036786,-0.865388648675183,-0.940317406194146
"1970-06-30",-0.483898146470727,-0.663465457361603,-0.727660597371351,-0.663465457361603,-1.10764329894532,-0.727660597371351,-1.10764329894532,-0.727660597371351,-0.371810211139645,0.4356055639394,0.104139837434901,0.557123763011063,0.157257547072655,-1.20352022755128,-0.663465457361603,-0.865388648675183,-1.02059241327697,-0.940317406194146
"1970-07-31",-1.10764329894532,-0.940317406194146,-1.20352022755128,-1.31133240823837,-1.43616497427591,-1.31133240823837,-1.58729139152782,-1.43616497427591,-1.31133240823837,-0.263599241423194,-0.663465457361603,0.320924563022454,0.0514626084388055,-1.58729139152782,-1.20352022755128,-1.58729139152782,-1.43616497427591,-1.31133240823837
"1970-08-31",-1.10764329894532,-1.02059241327697,-1.10764329894532,-1.20352022755128,-1.20352022755128,-1.20352022755128,-1.58729139152782,-1.31133240823837,-0.865388648675183,0.265468516789105,-0.317317824001193,0.833975711843606,0.210976129650654,-1.20352022755128,-1.31133240823837,-1.31133240823837,-1.31133240823837,-1.31133240823837
"1970-09-30",-0.157804302789345,-0.10541602755121,-0.10541602755121,-0.000925666799329282,-0.0531708471752698,-0.0531708471752698,-0.263599241423194,-0.21048153178544,-0.10541602755121,1.67849354894698,0.557123763011063,2.49902981723768,1.48094969717728,-0.000925666799329282,-0.427266257372993,-0.21048153178544,-0.0531708471752698,-0.263599241423194
"1970-10-31",-0.263599241423194,-0.21048153178544,-0.21048153178544,-0.10541602755121,-0.263599241423194,-0.21048153178544,-0.263599241423194,-0.157804302789345,-0.10541602755121,1.98366328452612,0.557123763011063,2.49902981723768,1.48094969717728,0.157257547072655,-0.157804302789345,-0.263599241423194,-0.0531708471752698,-0.317317824001193
"1970-11-30",-0.157804302789345,-0.10541602755121,-0.10541602755121,-0.10541602755121,-0.263599241423194,-0.21048153178544,-0.317317824001193,-0.371810211139645,-0.371810211139645,1.98366328452612,0.557123763011063,2.49902981723768,1.48094969717728,-0.000925666799329282,-0.157804302789345,-0.157804302789345,-0.000925666799329282,-0.21048153178544
"1970-12-31",-0.21048153178544,-0.157804302789345,-0.10541602755121,-0.10541602755121,-0.317317824001193,-0.21048153178544,-0.317317824001193,-0.263599241423194,-0.263599241423194,1.98366328452612,0.495351435522828,2.49902981723768,1.67849354894698,0.0514626084388055,-0.157804302789345,-0.0531708471752698,0.0514626084388055,-0.10541602755121
"1971-01-31",-0.263599241423194,-0.10541602755121,-0.157804302789345,-0.10541602755121,-0.317317824001193,-0.263599241423194,-0.317317824001193,-0.317317824001193,-0.263599241423194,1.98366328452612,0.557123763011063,2.49902981723768,1.67849354894698,0.557123763011063,1.67849354894698,1.32982327992537,1.48094969717728,0.688423196686247
"1971-02-28",-0.427266257372993,-0.263599241423194,-0.317317824001193,-0.21048153178544,-0.483898146470727,-0.427266257372993,-0.427266257372993,-0.483898146470727,-0.601693129873368,1.98366328452612,0.157257547072655,2.49902981723768,1.67849354894698,1.48094969717728,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
"1971-03-31",-0.541947258289939,-0.371810211139645,-0.371810211139645,-0.263599241423194,-0.541947258289939,-0.483898146470727,-0.541947258289939,-0.601693129873368,-0.601693129873368,1.67849354894698,-0.000925666799329282,2.49902981723768,1.67849354894698,1.00130160459478,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
