"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1975-08-31",66.0000000000001,62.4,49.4300000000001,50.4300000000001,60.5499999999999,59.21,53.2599999999999,56.8399999999999,39.1200000000001,34.5400000000001,39.9499999999999,41,41.4099999999999,115.46,31.7,27.09,26.9,38.74,48.2299999999999,29.81,28.33,29.51,38.9299999999999,32.1199999999999,34.6599999999999,38.05,38.14
"1975-09-30",171.83,150.01,83.6199999999999,91.95,130.74,122.81,103.46,100.28,63.5900000000001,53.7800000000001,44.67,36.9,45.7700000000001,44.7699999999999,57.8000000000001,56.3499999999999,55.71,49.4499999999999,52.8999999999999,56.8299999999999,55.6700000000001,55.7499999999999,56.0199999999999,54.45,54.51,72.8199999999999,70.9299999999999
"1975-10-31",0,0,0.679999999999999,0.72,0.24,0.0999999999999999,0,0,0.440000000000001,0.18,0,0,0,1.37,0.18,0.04,0,0,0,0.11,0.04,0.02,0,0.0699999999999999,0,0,0
"1975-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-12-31",2.94,3.30000000000001,4.64000000000001,4.34999999999999,3.78000000000001,3.81000000000001,4.05000000000001,3.86,4.99,4.99999999999999,4.89,4.89999999999999,4.60000000000001,4.30000000000001,4.99999999999999,4.99999999999999,4.96999999999999,4.60000000000001,4.05000000000001,4.99999999999999,4.89,4.84000000000001,4.98000000000001,4.75,4.62999999999999,3.41999999999999,3.52999999999999
"1976-01-31",7.01000000000001,6.34999999999999,2.9,2.83,3.41,4.65,5.72,5.84000000000001,4.62,5.46000000000002,5.68999999999999,5.99999999999999,5.99999999999999,3.72999999999999,5.48,5.89999999999999,6.00999999999998,5.99999999999999,5.99999999999999,5.65,5.99,6.00999999999998,5.51999999999999,5.99999999999999,5.99999999999999,6.54,6.46000000000001
"1976-02-29",0,0,0,0,0,0,0.11,0,0.380000000000001,0.519999999999999,0.24,0.16,0.29,3.25999999999999,0.680000000000001,0.87,0.89,0.430000000000001,0.2,0.759999999999999,0.85,0.809999999999999,0.779999999999999,0.710000000000001,0.640000000000001,0.57,0.57
"1976-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-04-30",1.99,1.89,0.18,0.39,1.22,1.19,0.939999999999999,1.23,0,0,0.0999999999999999,0.13,0.54,0.590000000000001,0,0,0.0500000000000001,0.530000000000001,1.27,0,0.14,0.22,0.3,0.33,0.489999999999999,0.33,0.399999999999999
"1976-05-31",93.01,82.6600000000001,26.55,34.0399999999999,67.74,66.8600000000001,57.5299999999999,51.7400000000001,21.54,21.81,25.86,20.77,16.91,10.42,21.83,21.96,21.51,16.98,9.92,21.88,20.67,19.92,24.01,18.89,17.36,15.24,15.06
"1976-06-30",98.7099999999999,97.05,18.43,34.3899999999999,108.82,100.42,82.2099999999999,75.99,25.43,34.7799999999999,47.2299999999999,37.5699999999999,37.26,51.6,35.7699999999999,41.1099999999999,42.2000000000001,38.13,34.6899999999999,38.1399999999999,41.7,41.28,40.4199999999999,40.3700000000001,39.4700000000001,45.66,44.6900000000001
"1976-07-31",80.2399999999999,86.6799999999999,107.28,103.52,94.93,98.28,104.57,97.87,114.64,117.62,123.36,123.57,109.39,126.72,115.04,114.35,113.28,107.2,89.4000000000001,114.92,111.44,109.74,116.95,108.26,104.84,106.37,104.91
"1976-08-31",18.22,22.65,8.71,10.11,20.35,27.67,31.8200000000001,33.87,14.34,21.21,41.6700000000001,45.87,34.2899999999999,68.36,14.01,11.32,11.61,27.65,29.25,13.28,12.61,13.25,11.37,16.68,18.29,19.29,19
"1976-09-30",61.5099999999999,67.08,72.57,70.8,59.9199999999999,56.6499999999999,53.19,87.6500000000001,59.5599999999999,52.1799999999999,49.3299999999999,62.0499999999999,101.47,143.25,51.54,47.4200000000001,51.4899999999999,100.2,174.2,49.6700000000001,60.4299999999999,68.22,76.41,79.26,95.46,106.43,109.86
"1976-10-31",13.06,13.58,15.9,15.17,14.33,13.81,14.61,12.49,18.76,19.07,15.67,14.54,14.75,8.91000000000001,20.55,21.92,21.8,16.1,11.88,21.06,21.14,20.6,28.36,19.34,18.19,15.97,16.01
"1976-11-30",22.86,23.54,16.71,17.49,22.09,23.86,25.42,23.98,21.69,24.8,27.27,27.01,24.61,55.7199999999999,24.52,25.81,25.96,24.36,20.92,25.12,25.58,25.24,26.28,24.86,24.16,25.13,24.77
"1976-12-31",27.26,26.8,25.24,26.63,28.19,29.6,28.96,30.52,20.99,21.29,29.53,31.1799999999999,27.04,48.9399999999999,17.97,15.34,15.27,23.97,26.81,17.02,15.98,16.48,19.16,18.37,19.56,20.47,20.42
"1977-01-31",1.09,1.6,0.950000000000001,0.93,1.15,1.31,1.64,1.68,1.91,2.34,2.19,2.12,2.06,8.54999999999999,2.51,2.83,2.89,2.47,2.05,2.65,2.83,2.87,2.69,2.72,2.61,3.08,3.12000000000001
"1977-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-03-31",0.0999999999999999,0.28,1.77,1.54,0.479999999999999,0.19,0,0.52,0.92,0.360000000000001,0,0.19,0.799999999999999,0.880000000000002,0.350000000000001,0.0699999999999999,0.0799999999999999,0.789999999999999,1.91,0.23,0.21,0.330000000000001,0.440000000000001,0.489999999999999,0.73,0.499999999999999,0.599999999999999
"1977-04-30",1.57,1.55,0.969999999999999,1.47,1.52,2.43,3.53000000000001,2.76,2.84,4.40000000000001,5.49999999999999,5.46,4.11,1.57,4.26,4.91000000000001,4.95,3.99,1.99,4.56999999999999,4.73000000000001,4.53999999999999,3.74000000000001,4.29999999999999,3.9,3.63999999999999,3.54
"1977-05-31",7.03999999999999,6.60000000000001,0.579999999999999,1.32,5.48,6.31999999999999,6.71000000000001,5.61,3.23000000000001,4.92,6.09000000000001,5.62,4.38999999999999,5.07999999999998,4.93999999999999,5.78000000000001,5.84000000000001,4.41999999999999,2.18,5.31999999999999,5.58,5.34,4.07999999999999,5.02000000000001,4.54000000000001,3.40000000000001,3.40000000000001
"1977-06-30",52.9299999999999,53.3000000000001,34.8999999999999,38.0000000000001,48.3500000000001,52.71,61.5,59.49,63.8499999999999,78.4400000000001,70.8500000000001,68.6799999999999,77.3499999999999,70.7000000000001,85.1600000000001,97.86,100.08,83.3799999999999,78.5499999999999,90.4899999999999,98.7800000000001,97.8500000000001,88.7799999999999,94.26,92.0600000000001,87.5799999999999,88.05
"1977-07-31",33.4299999999999,39.2399999999999,86.87,81.9399999999999,49.5000000000001,47.9899999999999,48.6999999999999,48.4100000000001,68.2299999999999,59.36,63.79,66.8600000000001,56.18,100.7,54.3100000000001,45.7499999999999,43.8199999999999,51.6600000000001,47.7100000000001,50.75,43.9200000000001,43.8500000000001,45.66,45.4600000000001,45.48,53.24,51.8300000000001
"1977-08-31",36.28,36.2899999999999,19.56,22.68,31.24,34.95,36.42,43.95,23.07,28.02,36.88,40.5700000000002,44.95,63.54,25.64,26.1,27.58,42.5699999999999,58.1700000000001,26.01,29.72,31.53,33.5099999999999,34.8500000000001,38.6500000000001,32.01,33.7499999999999
"1977-09-30",21.86,18.48,7.68,9.74000000000001,14.8,13.79,11.32,13.65,5.28999999999999,4.77999999999999,3.06999999999999,2.83,8.1,23.07,5.78000000000001,6.35000000000001,6.81999999999999,8.93000000000001,15.46,5.97,7.49000000000001,8.12000000000001,11.16,8.63000000000001,9.87,16.97,16.54
"1977-10-31",28.53,27.86,25.3,25.85,22.44,18.73,13.84,22.61,14.14,8.29000000000001,3.61000000000001,5.58999999999999,18.45,20.98,9.19000000000001,7.09000000000001,7.85,19.1,39.68,8.16,10.22,12.3,15.14,14.89,19.19,21.92,22.95
"1977-11-30",0.0500000000000001,0.19,1.75,1.5,0.48,0.19,0,0.699999999999999,0.920000000000001,0.36,0,0.26,1.07,1.6,0.350000000000001,0.0699999999999999,0.0999999999999999,1.06,2.54,0.23,0.28,0.440000000000001,0.590000000000001,0.650000000000001,0.980000000000001,1.2,1.27
"1977-12-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-01-31",0.999999999999999,3.05,1.87,1.75,3.65999999999999,5.99999999999999,8.19000000000001,7.54,5.44,8.01000000000001,13.33,14.23,10.98,10.15,6.22000000000001,6.36000000000001,6.20999999999999,9.94000000000001,7.71000000000001,7.37999999999999,6.60000000000001,5.82999999999999,6.85,6.03,6.51999999999999,5.29000000000001,6.27999999999999
"1978-02-28",2.89000000000001,4.38999999999999,2.95,2.93,4.97,6.97999999999999,8.61,7.5,5.56999999999999,7.64,12.6,13.18,8.19,5.84000000000001,5.90000000000001,5.54,5.46,6.72,3.74999999999999,6.01,5.45,4.03999999999999,4.58000000000001,3.82999999999999,3.60000000000001,3.33999999999999,3.61999999999999
"1978-03-31",1.06,0.53,0.53,0.779999999999999,0.18,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0
"1978-04-30",0.939999999999999,2.32,6.18999999999999,5.43999999999999,4.10000000000001,4.95,6.36999999999999,5.07999999999999,8.15000000000001,9,10.49,10.6,7.49000000000001,5.13999999999999,8.4,8.31999999999999,8.31,6.93999999999999,4.26999999999999,8.40999999999999,8.24000000000001,7.05999999999999,8.16,6.62000000000001,6.14000000000001,5.73999999999999,6.18999999999999
"1978-05-31",10.11,7.82999999999999,23.88,23.31,10.83,7.92999999999999,6.46000000000001,7.64000000000001,13.6,8.41999999999999,4.09000000000001,4.44999999999999,7.77000000000001,9.2,8.91000000000001,6.79999999999999,6.47000000000001,8.2,12.6,7.89999999999999,6.93999999999998,7.37,12.19,7.78,8.64,9.96999999999999,10.12
"1978-06-30",21.35,20.52,50.76,46.95,26.02,23.91,29.7,22.57,60.48,60.9699999999999,41.0900000000001,37.1900000000001,41.5299999999999,50.58,68.7099999999999,75.3800000000001,75.0999999999999,48.7299999999999,32.5100000000001,71.2100000000001,72.3099999999999,70.1000000000001,68.31,64.32,59.4800000000001,54.5300000000001,54.3800000000001
"1978-07-31",37.9999999999999,33.9100000000001,17.91,20.7,27.7,26,22.67,22.87,15.56,15,11.04,9.3,24.11,25.32,17.09,20.6,20.3,28.99,33.55,23.53,23.01,27.01,33.7600000000001,29.21,33.2300000000001,28.92,31.6499999999999
"1978-08-31",131.19,142.35,158.32,155.95,145.2,151.55,165.86,160.79,185.77,198.85,197.27,197.55,160.47,129.65,201.44,205.23,206.69,151.51,135.41,191.73,197.01,183.81,188.9,173.73,157,171.95,162.87
"1978-09-30",156.14,169.25,257.89,243.23,189.36,180.04,186.86,179.69,261.41,251.04,216.23,212.7,198.33,172.89,261.36,259.84,261.32,199.07,186.33,247.58,254.27,245.11,248.79,235.67,221.35,222.39,225.78
"1978-10-31",41.1200000000001,48.0699999999999,52.9699999999998,51.84,51.4400000000001,57.9899999999999,65.6100000000001,65.7000000000001,64.41,71.9399999999999,84.8199999999999,88.1600000000001,78.5399999999999,76.5899999999999,67.59,68.2600000000001,68.0200000000001,75.03,70.75,69.7100000000002,68.2,66.11,68.0200000000001,66.3200000000001,66.65,71.6,66.5199999999999
"1978-11-30",21,20.17,9.17000000000001,10.62,18.96,21.26,23,21.73,16.41,20.86,23.79,23.41,20.66,19.58,20.83,23.31,23.36,20.22,18.04,22.88,23.02,21.89,21.21,21.25,20.37,22.37,20.59
"1978-12-31",9.74000000000001,9.75,1.12,2.22,6.96,8.23,8.98000000000001,8.44,4.57000000000001,6.98000000000001,8.51999999999999,8.3,8.89999999999999,10.04,6.99999999999999,8.72999999999999,8.68,9.27999999999999,8.77000000000001,9.13999999999999,9.01000000000001,9.02,10.4,9.13999999999999,9.44999999999999,10.49,9.27999999999999
"1979-01-31",5.82999999999999,4.92,0.73,1.45,3.96,4.19000000000001,4.1,3.75999999999999,1.84,2.7,2.68,2.31,2.61,2.62,3.01,3.81000000000001,3.82,2.86,2.67,3.69999999999999,3.81000000000001,3.75999999999999,3.78000000000001,3.65,3.51999999999999,3.43000000000001,3.54000000000001
"1979-02-28",3.92,5.00000000000001,10.12,9.26000000000001,7.17000000000001,7.73000000000001,8.56000000000001,7.43,10.11,10.05,11.95,12.19,8.82,7.93000000000001,9.06999999999999,8.11,8.06,8.04,5.53,8.4,8.08000000000001,6.97999999999999,7.5,6.69999999999999,6.44,5.91000000000001,6.44
"1979-03-31",0.04,0.14,0.870000000000001,0.750000000000001,0.24,0.0999999999999999,0.11,0.43,0.650000000000001,0.440000000000001,0.12,0.24,0.760000000000001,0.899999999999999,0.52,0.440000000000001,0.440000000000001,0.809999999999999,1.31,0.379999999999999,0.42,0.63,0.499999999999999,0.699999999999999,0.760000000000001,0.28,0.770000000000001
"1979-04-30",6.33999999999999,4.86,3.90999999999999,3.74000000000001,2.72,2.97,4.89999999999999,3.12999999999999,9.69,11.52,5.45000000000001,4.08999999999999,5.48000000000001,3.33999999999999,14.41,17.81,18.04,7.19000000000001,5.55999999999999,16.13,17.38,16.57,15.09,15.2,13.35,12.55,13.8
"1979-05-31",10.06,9.87000000000002,10.67,10.72,10.42,10.67,10.51,12,9.94000000000001,9.85999999999999,10.85,11.38,10.77,10.33,9.12000000000001,7.74000000000001,7.99999999999999,9.82999999999999,11.37,7.82,8.19000000000001,8.17999999999999,8.78999999999999,8.70000000000001,8.70000000000001,9.71,9.54999999999999
"1979-06-30",27.6,36.6500000000001,90.0200000000001,81.6699999999999,55.2800000000001,56.8400000000001,61.6299999999999,63.6800000000001,79.1499999999999,75.2799999999999,89.2100000000001,92.7099999999999,76.35,70.2200000000001,71.88,65.3199999999999,63.24,69.57,65.3000000000001,68.9900000000001,62.0799999999999,60.6200000000001,60.0399999999999,62.7399999999999,61.0100000000001,57.84,57.45
"1979-07-31",41.76,48.13,27.91,29.25,40.31,45.0100000000001,50.1800000000002,65.03,40.7199999999999,49.2700000000001,56.9300000000001,63.0399999999999,76.1399999999999,73.2100000000001,49.0199999999998,55.2400000000001,61.2100000000001,75.0499999999999,94.9000000000001,51.3600000000001,65.25,67.4900000000001,79.6199999999999,70.83,73.77,74.1300000000002,75.2099999999999
"1979-08-31",75.4199999999999,71.9600000000002,93.4899999999999,90.6199999999999,79.6899999999999,78.9299999999999,91.69,110.81,86.1500000000001,80.4799999999999,82.4300000000001,116.12,133.12,149.93,85.6800000000001,86.25,82.9399999999999,129.43,151.86,100.44,95.48,103.48,123.99,111.8,120.87,107.51,111.85
"1979-09-30",54.6399999999999,53.28,41.9799999999999,43.3299999999999,48.7899999999999,47.8299999999999,47.0499999999999,50.4399999999999,45.2600000000001,45.84,39.1700000000001,39.1899999999999,45.2199999999999,43.4000000000001,48,49.1300000000001,51.2499999999999,45.6999999999999,51.6099999999999,44.79,50.31,49.2,49.3599999999999,48.21,47.07,53.88,52.8800000000001
"1979-10-31",0.52,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-11-30",7.89,7.73000000000001,7.38999999999999,7.38,7.47999999999999,9.54999999999999,10.53,10.63,10.74,13.15,15.75,15.37,14.61,8.93000000000001,15.55,19.09,19.96,16.12,13.74,16.9,18.47,18.3,16.64,16.95,16.33,16.05,16.42
"1979-12-31",4.88000000000001,4.62999999999999,6.65999999999999,6.37,5.27999999999999,4.62999999999999,4.17999999999999,4.02000000000001,4.86,3.48,1.83,2.19,2.53,3.62999999999999,2.42,0.860000000000001,0.389999999999999,1.84,2.89,1.56,1.05,1.02,1.51,1.66,1.65,2.64,2.49
"1980-01-31",1.95,1.81,0.25,0.499999999999999,1.5,1.51,1.36,1.16,0.3,0.340000000000001,0.330000000000001,0,0,5.65999999999999,0.18,0,0,0,0,0,0,0,0.369999999999999,0,0,0,0
"1980-02-29",0.0799999999999999,0.25,0.03,0.03,0.06,0,0,1.11,0,0,0,1.14,1.71,11.35,0,0,0.14,1.33,2.59,0,0.350000000000001,0.499999999999999,0,0.739999999999999,0.990000000000001,0.519999999999999,0.980000000000001
"1980-03-31",0.00999999999999999,0.05,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.13,0.11
"1980-04-30",0.0399999999999999,0.13,0.00999999999999999,0.02,0.03,0,0,0,0,0,0,0,0,0.380000000000001,0,0,0,0,0,0,0,0,0.17,0,0,0,0
"1980-05-31",3.91000000000001,3.72999999999999,0.42,0.870000000000001,2.8,4.00999999999999,5.27,2.32,3.75,5.68,6.37,4.47000000000001,3.04,0,6.16,7.34,7.51,3.54000000000001,1.29,6.10999999999999,6.74000000000001,6.03999999999999,5.53000000000001,5.29000000000001,4.23000000000001,5.19000000000001,4.51
"1980-06-30",17.09,16.84,7.31000000000001,8.52,13.63,15.73,19.5,22.67,11.99,15.12,19.85,24.52,25.52,19.69,16.65,20.04,20.76,26.57,28.81,16.29,21.44,23.19,20.18,23.29,25.27,18.51,20.02
"1980-07-31",1.37,2.13,10.05,8.96999999999999,4.24,2.23,0.999999999999999,4.53000000000002,5.55999999999999,3.05,1.24,4.62999999999999,6.33000000000001,5.74000000000001,2.84,1.49,1.43,5.3,8.89999999999999,2.41,2.16,2.69,1.58,3.48,4.34,7.2,4.20999999999999
"1980-08-31",166.21,163.33,163.26,164.45,168.17,161.76,155.36,174.62,150.1,143.06,145.77,154.94,163.9,181.11,139.45,135.01,134.03,162.23,173.47,143.22,139.72,145.11,157.71,150.29,158.46,146.3,155.79
"1980-09-30",160.93,154.3,160.18,159.48,158.67,155.98,144.07,171.35,138.47,124.56,107.89,135.42,153.78,165.28,118.23,102.54,105.31,139.79,183.84,104.71,111.03,114.6,99.1599999999999,121.97,128.14,110.4,128.82
"1980-10-31",3.36000000000001,4.29000000000001,10.52,9.53000000000001,5.33000000000001,9.46000000000001,12.71,9.58999999999999,17.32,22.82,25.44,24.72,25.25,29.32,28.25,39.8000000000001,42.0700000000001,26.4,21.86,34.1999999999999,36.59,34.2699999999999,33.5899999999999,30.11,28.11,22.74,23
"1980-11-30",32.5100000000001,31.3299999999999,11.01,14,26.46,28.82,28.38,25.12,18.34,22.99,26.48,20.69,16.05,13.32,20.38,21.48,23.07,17.25,14.36,21.89,20.53,20.13,22.13,18.38,18.14,19.83,19.37
"1980-12-31",1.94,1.79,1.99,1.99,1.98,2.37,2.96,2.77,3.17999999999999,3.86999999999999,4.2,4.45999999999998,4.31,7.92,4.17999999999999,4.78000000000001,4.92,4.27,4.19000000000001,4.34999999999999,4.78000000000001,4.64000000000001,4.40000000000001,4.53000000000002,4.31999999999999,3.23000000000001,4.40000000000001
"1981-01-31",25.96,25.8,13.8,15.52,22.6,24.53,29.35,28.73,19.41,23.27,25.15,29.69,29.11,30.76,22.03,27.11,28.19,29.25,33.2599999999999,22.59,27.31,27.7,27.76,27.31,27.61,27.67,27.9
"1981-02-28",0.0500000000000001,0.15,2.21,1.93,0.7,0.61,0.689999999999999,0.44,1.83,1.65,1.18,1.32,1.22,0.599999999999999,1.89,2.28,2.25,1.34,1.25,1.76,2.08,1.85,1.47,1.75,1.36,1.36,1.38
"1981-03-31",11.76,16.38,11.81,11.63,10.69,11.24,14.59,14.37,12.84,13.77,12.96,17.6,18.62,15.43,13.87,17.58,17.84,18.23,21.57,12.98,17.53,17.37,15.56,17.37,17,16.37,16.59
"1981-04-30",68.1200000000001,66.8799999999999,36.45,40.11,56.6499999999999,64.0400000000001,74.7699999999999,73.6299999999999,49.9700000000001,57.96,61.6299999999999,72.3999999999999,71.6000000000001,57.7100000000001,53.6000000000001,63.1400000000001,65.2899999999999,71.01,81.66,56.1699999999999,64.2800000000001,65.5299999999999,69.5000000000001,65.4200000000001,66.8300000000001,66.7299999999999,67.3700000000001
"1981-05-31",24.14,23.05,9.82,11.99,20.7,22.3,29.21,36.96,15.7,19.77,26.71,37.8000000000001,45.5,40.7099999999999,21.65,26.14,26.97,43.3599999999999,50.99,25.7,29.61,33.6000000000001,35.96,34.49,41.0600000000001,29.27,32
"1981-06-30",66.0699999999999,67.8,62.19,62.5100000000001,64.0299999999999,67.5,77.4399999999999,86.0799999999999,68.2299999999999,72.5300000000001,84.7400000000001,91.47,96.0500000000001,93.3399999999999,69.4899999999999,85.35,86.8899999999999,104.26,114.56,78.0399999999999,88.4799999999999,92.4,78.5499999999999,88.2999999999999,93.9500000000001,65.97,75.5000000000001
"1981-07-31",17,21.53,37.0300000000001,34.56,23.41,27.34,52.9699999999998,72.24,44.48,51.7500000000001,80.14,97.2099999999999,113.25,156.82,61.3600000000001,90.3199999999999,94.63,135.22,164.13,89.2600000000001,97.95,108.9,93.55,108.12,120.94,91.2800000000001,102.57
"1981-08-31",96.5300000000001,99.75,111.02,109.48,101.95,98.3900000000001,120,136.51,105.97,103.59,126.62,149.37,163.93,168.58,98.7000000000001,116.48,115.3,178.57,215.25,120.59,127.17,137.06,126.37,141.58,152.91,109.31,123.59
"1981-09-30",94.4799999999999,98.5400000000001,127.72,122.74,102.42,98.07,112.01,125.19,113.51,103.77,115.18,134.38,138.67,149.73,106.03,106.7,103.67,154.65,182.79,123.56,115.68,121.22,131.16,136,138.98,135.08,141.22
"1981-10-31",69.2399999999999,70.1100000000001,90.52,87.3200000000001,74.4199999999999,71.8599999999999,77.2500000000001,83.16,81.2600000000001,74.7299999999999,78.0100000000001,86.96,96.9799999999999,84.0600000000001,79.2500000000001,73.9800000000001,72.0400000000001,98.7900000000001,115.29,87.7699999999998,78.1600000000001,82.1699999999999,92.7899999999999,91.46,89.1900000000001,82.85,83.6000000000001
"1981-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,6.09999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-12-31",0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-01-31",31.5900000000001,32.9699999999999,29.88,30.16,31.09,30.31,29.52,29.01,29.32,29,28.58,27.34,31.5900000000001,29.95,28.22,27.11,27.02,27.99,28.4,23.16,24.97,25.87,13.78,20.06,22.77,8.89999999999999,10.92
"1982-02-28",8.4,8.00000000000001,13.91,13.26,10.4,9.17,7.52999999999999,6.89999999999999,11.41,9.82000000000001,7.24999999999999,6.39000000000001,4.16000000000001,1.72,9.34000000000001,8.09999999999999,7.77,4.66999999999999,2.8,7.71,7.7,6.73,7.11999999999999,6.78,4.72000000000001,4.86999999999999,4.78000000000001
"1982-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-04-30",9.89000000000001,9.63999999999999,21.72,20.02,13.14,11.59,12.93,15.03,16.7,13.23,13.21,16.39,18.6,15.51,12.99,12.14,11.2,20.12,25.29,15.03,13.61,14.6,15.98,16.81,16.41,11.6,12.99
"1982-05-31",12.74,14.53,18.78,17.99,14.42,12.55,18.09,22.64,15.09,12.69,18.09,25.27,30.61,26.39,12.4,13.49,12.44,33.4199999999999,46.4499999999999,9.85,15.69,19.48,14.11,17.46,22.85,6.67000000000001,9.19000000000001
"1982-06-30",10.89,10.65,6.56000000000001,7.13000000000001,9.57,10.07,9.08000000000001,7.98,7.91000000000001,8.73,8.09000000000001,6.84,6.45999999999999,29.6,16.01,7.85000000000001,7.97000000000001,4.97000000000001,4.10000000000001,19.01,7.85000000000001,7.05,20.29,8.91999999999999,7.97000000000001,18.96,16.49
"1982-07-31",81.5699999999998,76.4600000000001,59.8000000000001,62.0400000000002,73.2000000000002,72.8300000000001,69.0899999999999,61.3299999999999,56.3100000000001,51.3500000000001,42.2200000000001,37.12,26.64,58.9999999999999,35.5,23.8,21.94,26.13,33.0000000000001,23.3,20.8,21.46,13.13,18.85,21.05,9.39000000000001,12.03
"1982-08-31",33.56,34.02,51.4199999999998,48.67,37.6999999999999,35.9300000000001,35.4700000000001,36.8000000000001,43.86,38.44,35.74,37.8600000000001,35.2300000000001,67.4100000000001,40.4300000000001,35.58,34.26,40.0500000000001,39.6500000000001,37.43,36.98,37.2899999999999,37.6099999999999,38.9999999999999,40.54,42.2699999999999,43.7700000000001
"1982-09-30",15.47,14.58,10.97,11.27,13.21,13.4,11.6,9.96,9.80000000000001,8.22999999999999,5.87000000000001,3.6,1.36,10.43,4.80999999999999,1.04,0.500000000000001,1.06,1.7,2.73,0.339999999999999,0.470000000000001,1.04,0.500000000000001,0.69,0.650000000000001,0.339999999999999
"1982-10-31",0.03,0.0999999999999999,0,0,0,0.31,0.41,0,0.579999999999999,1.01,1.18,0.789999999999999,0.51,14.92,1.24,1.95,2.14,0.699999999999999,0.21,1.77,1.67,1.45,1.31,0.93,0.770000000000001,0.350000000000001,0.4
"1982-11-30",0.350000000000001,1.05,5.94999999999999,5.27000000000001,2.24,1.86,2.9,3.42999999999999,5.24000000000001,5.10999999999999,4.82000000000001,6.80000000000001,7.70000000000001,24.2,6.51,8.22999999999999,8.22,7.86999999999999,8.36000000000001,7.11,8.13999999999999,8.03000000000001,7.56,7.92,7.62999999999999,8.93000000000001,8.75000000000001
"1982-12-31",41.5800000000002,40.7999999999999,41.15,41.0299999999999,40.91,41.07,40.1799999999999,39.5599999999999,40.1300000000001,39.0300000000001,37.91,38.05,30.94,27.73,37.4000000000001,36.0000000000001,35.42,34.2099999999999,32.4999999999999,36.2400000000001,36.1299999999999,34.3699999999998,36.19,36.12,38.2700000000001,52.6700000000001,52.1899999999999
"1983-01-31",4.29000000000001,5.95000000000001,16.87,15.91,12.05,10.97,9.87000000000002,9.95,16.06,15.7,15.03,16.48,14.75,21.29,18.31,19.16,19.27,16.1,14.68,19.25,18.57,18.07,18.44,17.55,16.3,16.9,16.8
"1983-02-28",15.88,16.8,15.6,15.64,15.73,14.57,12.84,10.51,13.77,12.46,9.76999999999999,7.06,4.33,2.57,10.12,7.9,7.58000000000001,4.65000000000001,4.09000000000001,7.55,7.25999999999999,6.38,5.46,6.48999999999999,4.82,6.18000000000001,5.89
"1983-03-31",3.17999999999999,3.48999999999999,6.24999999999999,5.92999999999999,4.34999999999999,3.55,5.48999999999999,7.68,4.99999999999999,4.30000000000001,4.20999999999999,8.86999999999999,10.06,8.47999999999999,4.96,5.51,5.12000000000001,10.27,13.25,5.31,6.55999999999999,7.44,7.95000000000001,8.43000000000001,8.94000000000001,9.37,9.63000000000001
"1983-04-30",6.05000000000001,6.24999999999999,5.90000000000001,5.85999999999999,5.76999999999999,5.61999999999999,6.74000000000001,7.52000000000001,5.31,4.77999999999999,4.17999999999999,6.78999999999999,7.23999999999999,5.91999999999999,4.2,4.05,3.77000000000001,7.02999999999999,9.38000000000001,3.87,4.68,5.12000000000001,5.61999999999999,5.87000000000001,6.11000000000001,6.72,6.81
"1983-05-31",21.99,20.29,10.22,11.61,17.89,19.8,18.41,15.51,13.84,15.78,16.68,11.45,6.86999999999999,14.73,13.45,12.91,13.66,8.30999999999999,5.65,12.65,12,11.3,11.06,10.26,9.05000000000001,10.27,9.95
"1983-06-30",8.58999999999999,9.89000000000001,5.97999999999999,6.77000000000001,9.57,8.97,9.06,9.41000000000001,7.55000000000001,8.91,10.64,10.69,14.43,35.0900000000001,9.66,10.44,10.88,11.77,11.78,10.66,10.48,10.75,11.28,10.32,12.55,11.32,11.12
"1983-07-31",2.35,3.67000000000001,10.14,9.70000000000001,6.48,6.51999999999999,8.16999999999999,5.51,13.17,16.65,17.96,16.49,14.94,49.0099999999999,20.62,28.48,30.01,17.03,12.74,24.99,25.91,23.94,23.64,20.85,18.32,18.67,18.22
